"","ID","ca000_w3_2_1_","ca001_w3_2_1_","ca013_1_","ca013_2_","ca024_w3_1_","ca024_w3_2_","ca026_w3_1_","ca026_w3_2_","xchildnum","xsiblingnum","cb063_w3_1_1__1","cc001_w3s1","cc012_w3_1_","cg003_w2_1_"
"10166","014051231001",0,0,0,0,0,0,0,0,2,4,3,0,4,1
"10167","014051211001",0,0,0,0,0,0,0,0,2,6,3,0,12,1
"10168","014051214002",0,1,0,1,0,1,0,1,2,4,2,0,4,1
"10169","014051206001",0,0,0,0,0,0,0,0,2,5,4,0,10,1
"10170","014051209001",0,0,0,0,0,0,0,0,7,3,12,0,5,1
"10171","014051225002",0,0,0,0,0,0,0,0,0,3,0,0,5,1
"10172","014051213001",0,0,0,0,0,0,0,0,7,5,8,0,3,1
"10173","014051208002",0,1,0,3,0,1,0,1,2,4,4,0,9,3
"10174","014051202001",0,0,0,0,0,0,0,0,4,0,7,0,8,1
"10175","014051215001",1,0,5,0,1,0,1,0,2,4,7,0,11,1
"10176","014051212002",0,0,0,0,0,0,0,0,2,5,2,0,9,1
"10177","014051222001",0,0,0,0,0,0,0,0,2,1,7,0,3,1
"10178","014051201002",0,0,0,0,0,0,0,0,2,4,3,0,6,1
"10179","014051232002",0,0,0,0,0,0,0,0,2,2,1,0,6,1
"10180","014051227001",0,0,0,0,0,0,0,0,2,0,2,0,6,2
"10181","014051205002",0,0,0,0,0,0,0,0,4,0,6,0,0,1
"10182","014051218001",0,0,0,0,0,0,0,0,3,4,3,0,6,1
"10183","014051233001",0,0,0,0,0,0,0,0,2,5,5,0,12,1
"10184","014051216002",1,1,3,3,1,1,1,1,2,4,6,0,12,1
"10185","014051223001",0,0,0,0,0,0,0,0,3,0,13,0,0,1
"10186","014051207002",1,1,3,4,1,1,2,2,2,0,3,0,0,1
"10187","014051329001",0,0,0,0,0,0,0,0,2,4,3,0,12,1
"10188","014051307001",0,0,0,0,0,0,0,0,3,2,7,2,0,1
"10189","014051305001",0,0,0,0,0,0,0,0,2,2,7,0,10,1
"10190","014051303001",0,0,0,0,0,0,0,0,2,4,4,0,11,1
"10191","014051313002",0,0,0,0,0,0,0,0,5,2,14,0,6,1
"10192","014051310001",0,0,0,0,0,0,0,0,3,5,6,0,10,1
"10193","014051302001",0,0,0,0,0,0,0,0,2,3,3,0,6,1
"10194","014051309001",0,0,0,0,0,0,0,0,4,0,8,0,5,1
"10195","014051328002",0,0,0,0,0,0,0,0,1,5,1,0,11,1
"10196","014051330001",0,0,0,0,0,0,0,0,2,0,4,0,0,1
"10197","014051304001",0,0,0,0,0,0,0,0,6,2,14,0,9,1
"10198","014051316002",0,0,0,0,0,0,0,0,2,0,8,0,8,1
"10199","014051319002",0,0,0,0,0,0,0,0,4,2,8,0,6,1
"10200","014051318001",0,0,0,0,0,0,0,0,3,4,8,0,10,1
"10201","014051311002",0,0,0,0,0,0,0,0,2,1,5,0,2,1
"10202","014051324001",0,0,0,0,0,0,0,0,3,3,5,2,2,1
"10203","014051301002",1,1,5,5,1,1,1,1,4,5,6,2,9,1
"10204","014051325002",0,0,0,0,0,0,0,0,1,0,3,0,10,1
"10205","014051317002",0,0,0,0,0,0,0,0,2,4,7,0,11,1
"10206","014051306001",0,0,0,0,0,0,0,0,3,0,6,0,0,1
"10207","014051314002",0,1,0,2,0,1,0,1,2,5,3,2,8,1
"10208","014051320001",0,0,0,0,0,0,0,0,2,7,2,0,21,1
"10209","014051323001",0,0,0,0,0,0,0,0,2,5,4,1,11,1
"10210","014051327002",0,0,0,0,0,0,0,0,1,4,0,0,8,2
"10211","014031319002",0,0,0,0,0,0,0,0,1,3,1,0,7,1
"10212","014031332001",0,0,0,0,0,0,0,0,1,4,0,0,12,1
"10213","014031308001",1,0,3,0,1,0,1,0,1,3,3,0,8,1
"10214","014031314001",0,0,0,0,0,0,0,0,4,0,4,0,0,1
"10215","014031303002",0,0,0,0,0,0,0,0,1,7,2,0,22,1
"10216","014031301001",0,0,0,0,0,0,0,0,3,0,6,0,3,2
"10217","014031328002",0,0,0,0,0,0,0,0,1,3,3,0,9,2
"10218","014031329002",0,0,0,0,0,0,0,0,1,2,2,0,4,1
"10219","014031322001",0,0,0,0,0,0,0,0,1,2,2,0,5,2
"10220","014031302001",0,0,0,0,0,0,0,0,5,1,9,0,2,1
"10221","014031316002",0,0,0,0,0,0,0,0,1,2,2,0,6,1
"10222","014031310001",0,0,0,0,0,0,0,0,3,2,2,1,3,1
"10223","014031305001",0,1,0,3,0,1,0,1,1,2,1,0,5,1
"10224","014031311102",0,0,0,0,0,0,0,0,4,4,1,0,11,1
"10225","014031331002",0,0,0,0,0,0,0,0,1,2,2,0,8,1
"10226","014031333001",0,0,0,0,0,0,0,0,2,4,4,0,11,1
"10227","014031306002",0,0,0,0,0,0,0,0,7,2,9,0,7,1
"10228","014031335002",0,0,0,0,0,0,0,0,4,0,8,0,2,2
"10229","014031330001",0,0,0,0,0,0,0,0,1,2,2,0,4,1
"10230","014031307002",0,0,0,0,0,0,0,0,2,1,2,1,0,1
"10231","014031304001",1,1,3,3,1,1,1,1,3,6,4,0,14,1
"10232","014031327001",0,0,0,0,0,0,0,0,3,2,6,0,4,1
"10233","014031334001",0,0,0,0,0,0,0,0,6,1,5,0,0,1
"10234","014031134001",0,0,0,0,0,0,0,0,1,1,1,0,3,1
"10235","014031128001",0,1,0,5,0,1,0,2,1,3,3,1,3,1
"10236","014031105001",0,0,0,0,0,0,0,0,1,0,2,0,3,1
"10237","014031121001",0,0,0,0,0,0,0,0,1,0,2,0,6,1
"10238","014031125002",0,0,0,0,0,0,0,0,1,1,1,0,6,1
"10239","014031131001",0,0,0,0,0,0,0,0,3,0,6,0,0,1
"10240","014031126001",1,1,3,3,1,1,1,1,1,0,3,0,7,1
"10241","014031130002",0,0,0,0,0,0,0,0,2,2,4,0,7,1
"10242","014031122001",0,1,0,3,0,1,0,1,1,5,2,0,8,1
"10243","014031107001",0,0,0,0,0,0,0,0,2,4,1,0,8,1
"10244","014031129001",1,0,1,0,1,0,1,0,1,4,2,0,8,1
"10245","014031123001",0,0,0,0,0,0,0,0,1,5,2,3,6,1
"10246","014031112002",0,1,0,1,0,1,0,1,2,5,4,0,10,1
"10247","014031118001",0,0,0,0,0,0,0,0,2,5,5,2,7,1
"10248","014031136001",0,0,0,0,0,0,0,0,1,3,2,0,6,1
"10249","014031102001",0,0,0,0,0,0,0,0,3,0,6,0,2,1
"10250","014031114001",0,0,0,0,0,0,0,0,3,2,8,2,0,1
"10251","014031135001",0,0,0,0,0,0,0,0,1,1,2,0,2,1
"10252","014031111002",0,1,0,2,0,1,0,1,1,3,1,0,6,1
"10253","014031115001",0,0,0,0,0,0,0,0,1,0,2,0,10,1
"10254","014031137001",0,1,0,5,0,1,0,2,1,0,0,0,8,1
"10255","014031203002",1,1,3,5,1,1,1,1,2,0,6,0,3,1
"10256","014031215001",0,0,0,0,0,0,0,0,5,0,9,0,0,1
"10257","014031206001",0,0,0,0,0,0,0,0,2,2,4,0,8,1
"10258","014031227001",0,0,0,0,0,0,0,0,3,4,9,0,9,1
"10259","014031202002",0,1,0,3,0,1,0,1,2,2,4,0,9,1
"10260","014031226001",1,1,3,3,1,1,1,1,2,2,2,0,4,1
"10261","014031214001",0,0,0,0,0,0,0,0,2,3,7,0,11,1
"10262","014031219001",0,0,0,0,0,0,0,0,4,2,6,1,4,1
"10263","014031212001",0,0,0,0,0,0,0,0,7,3,6,0,6,1
"10264","014031218001",0,1,0,5,0,1,0,2,2,5,2,0,8,1
"10265","014031207001",0,0,0,0,0,0,0,0,2,2,4,1,4,1
"10266","014031204001",0,0,0,0,0,0,0,0,8,4,0,1,12,1
"10267","014031231001",0,0,0,0,0,0,0,0,3,0,6,0,0,1
"10268","014031220002",0,0,0,0,0,0,0,0,2,3,6,1,2,1
"10269","014031223003",0,0,0,0,0,0,0,0,4,4,6,0,13,1
"10270","014031216001",0,0,0,0,0,0,0,0,5,0,10,0,6,1
"10271","014031222001",0,0,0,0,0,0,0,0,5,3,8,1,2,1
"10272","014031221002",0,0,0,0,0,0,0,0,2,5,4,0,3,1
"10273","014031208001",0,0,0,0,0,0,0,0,2,6,4,0,9,1
"10274","014031205002",0,1,0,4,0,1,0,1,4,3,2,0,10,1
"10275","014031232002",0,0,0,0,0,0,0,0,2,3,0,0,8,1
"10276","014031209003",0,0,0,0,0,0,0,0,2,3,3,0,6,1
"10277","014031224001",0,0,0,0,0,0,0,0,3,2,6,0,0,1
"10278","014031229001",0,0,0,0,0,0,0,0,2,1,2,0,4,1
"10279","014031213002",0,0,0,0,0,0,0,0,2,2,6,0,3,1
"10280","014031217001",0,0,0,0,0,0,0,0,2,2,4,0,5,1
"10281","014031201002",0,0,0,0,0,0,0,0,2,2,4,0,4,1
"10282","014031211002",0,0,0,0,0,0,0,0,2,4,4,1,6,1
"10283","014031228001",0,0,0,0,0,0,0,0,1,4,2,1,8,1
"10284","010104205002",1,0,3,0,1,0,1,0,2,1,4,0,0,1
"10285","010104218002",0,1,0,2,0,1,0,1,2,4,4,0,12,1
"10286","010104234002",0,0,0,0,0,0,0,0,2,2,4,0,6,1
"10287","010104232001",0,0,0,0,0,0,0,0,3,0,7,0,0,1
"10288","010104227001",0,0,0,0,0,0,0,0,8,0,15,0,0,1
"10289","010104235001",1,1,3,3,1,1,1,0,1,0,0,0,4,1
"10290","010104210001",0,0,0,0,0,0,0,0,5,8,12,0,2,1
"10291","010104225002",0,0,0,0,0,0,0,0,2,1,2,0,0,1
"10292","010104201002",0,0,0,0,0,0,0,0,1,0,2,0,10,2
"10293","010104221001",0,0,0,0,0,0,0,0,1,1,2,0,3,1
"10294","010104226002",0,0,0,0,0,0,0,0,2,3,4,1,4,1
"10295","010104228002",0,0,0,0,0,0,0,0,4,4,9,0,12,1
"10296","010104206002",0,0,0,0,0,0,0,0,1,3,1,0,12,1
"10297","010104223001",0,1,0,2,0,1,0,1,2,0,4,0,10,1
"10298","010104230001",0,1,0,3,0,1,0,1,1,0,2,0,7,1
"10299","010104217001",0,0,0,0,0,0,0,0,1,5,1,0,0,1
"10300","010104231001",0,1,0,3,0,1,0,1,1,5,2,0,14,1
"10301","010104208001",0,1,0,5,0,1,0,2,2,3,6,0,10,1
"10302","010104212001",0,1,0,1,0,1,0,1,2,5,4,0,5,1
"10303","010104220001",0,0,0,0,0,0,0,0,3,0,9,0,3,1
"10304","010104123001",0,0,0,0,0,0,0,0,4,0,14,0,2,1
"10305","010104120002",1,1,3,3,1,1,1,1,5,4,4,0,10,1
"10306","010104125002",0,0,0,0,0,0,0,0,3,5,8,0,10,1
"10307","010104122002",0,0,0,0,0,0,0,0,2,2,5,2,0,1
"10308","010104113001",0,1,0,3,0,1,0,1,2,4,5,0,7,1
"10309","010104101002",0,1,0,4,0,1,0,1,2,6,6,0,16,1
"10310","010104119001",0,0,0,0,0,0,0,0,2,7,2,3,12,2
"10311","010104111001",1,1,3,4,1,1,1,1,2,7,4,1,14,1
"10312","010104124002",0,1,0,3,0,1,0,2,2,2,7,1,3,1
"10313","010104130001",0,0,0,0,0,0,0,0,2,2,2,1,1,1
"10314","010104115002",0,1,0,4,0,1,0,1,3,2,3,0,4,2
"10315","010104118001",0,0,0,0,0,0,0,0,2,0,6,0,12,1
"10316","010104103002",0,1,0,4,0,1,0,1,1,5,2,0,15,1
"10317","010104105002",0,0,0,0,0,0,0,0,5,6,9,0,14,2
"10318","010104127002",0,0,0,0,0,0,0,0,2,4,2,0,8,1
"10319","010104110001",0,0,0,0,0,0,0,0,2,7,5,0,10,1
"10320","010104121002",1,1,3,3,1,1,1,1,2,5,4,2,2,1
"10321","010104102001",0,1,0,3,0,1,0,1,2,5,4,0,8,1
"10322","010104117002",0,0,0,0,0,0,0,0,3,1,9,0,0,1
"10323","010104109002",1,0,5,0,1,0,1,0,2,4,5,0,14,2
"10324","010104112001",0,0,0,0,0,0,0,0,1,2,3,0,6,1
"10325","010104108002",0,0,0,0,0,0,0,0,3,5,6,4,3,1
"10326","010104104001",0,0,0,0,0,0,0,0,2,2,5,1,2,1
"10327","010104114001",0,0,0,0,0,0,0,0,3,0,5,0,0,1
"10328","010104129002",1,0,3,0,1,0,1,0,2,5,2,0,14,1
"10329","010104116001",0,0,0,0,0,0,0,0,2,4,4,1,6,1
"10330","010104128002",0,0,0,0,0,0,0,0,4,4,4,2,8,2
"10331","010104334002",0,0,0,0,0,0,0,0,2,0,7,0,14,2
"10332","010104307002",0,0,0,0,0,0,0,0,4,3,10,1,6,1
"10333","010104313002",0,0,0,0,0,0,0,0,2,7,4,0,14,1
"10334","010104319001",0,0,0,0,0,0,0,0,2,6,4,1,17,2
"10335","010104318002",0,1,0,3,0,1,0,1,2,6,6,0,15,1
"10336","010104328001",0,0,0,0,0,0,0,0,3,4,7,0,4,1
"10337","010104317002",0,0,0,0,0,0,0,0,2,4,4,0,12,1
"10338","010104329001",0,0,0,0,0,0,0,0,2,4,6,0,8,2
"10339","010104304001",0,0,0,0,0,0,0,0,5,6,11,0,13,1
"10340","010104314002",0,0,0,0,0,0,0,0,5,8,13,0,9,1
"10341","010104302001",0,0,0,0,0,0,0,0,3,5,5,0,16,1
"10342","010104324001",0,0,0,0,0,0,0,0,2,6,4,0,9,1
"10343","010104331002",1,0,3,0,1,0,1,0,2,8,4,0,20,1
"10344","010104306001",0,0,0,0,0,0,0,0,2,6,5,2,10,1
"10345","010104320001",0,0,0,0,0,0,0,0,2,4,6,0,9,2
"10346","010104301001",0,0,0,0,0,0,0,0,3,3,5,0,6,1
"10347","010104312002",0,0,0,0,0,0,0,0,3,4,6,1,6,1
"10348","010104327002",0,0,0,0,0,0,0,0,5,6,5,0,14,1
"10349","010104316001",0,0,0,0,0,0,0,0,7,0,12,0,0,1
"10350","010104310001",0,0,0,0,0,0,0,0,3,6,13,0,23,1
"10351","010104303001",0,0,0,0,0,0,0,0,2,6,4,1,13,1
"10352","010104309002",1,1,3,3,1,1,1,1,2,1,5,0,3,1
"10353","010104333002",0,0,0,0,0,0,0,0,2,2,6,0,3,1
"10354","010104325001",0,0,0,0,0,0,0,0,8,6,11,3,8,1
"10355","010104311001",0,0,0,0,0,0,0,0,4,7,9,1,8,1
"10356","010104332001",0,0,0,0,0,0,0,0,2,7,2,0,14,2
"10357","010104308001",0,1,0,2,0,1,0,1,2,7,4,0,13,1
"10358","010104321001",1,0,3,0,1,0,1,0,2,4,6,0,13,1
"10359","010104315001",1,0,4,0,1,0,1,0,3,5,10,1,11,1
"10360","010104326001",0,0,0,0,0,0,0,0,5,2,15,0,7,1
"10361","010104322001",0,0,0,0,0,0,0,0,2,4,5,0,14,1
"10362","010104305001",0,0,0,0,0,0,0,0,2,3,5,3,4,2
"10363","010446206001",0,0,0,0,0,0,0,0,6,1,6,0,2,1
"10364","010446218002",1,1,4,3,1,1,1,1,3,3,6,0,8,2
"10365","010446230001",0,0,0,0,0,0,0,0,4,8,11,6,3,2
"10366","010446224002",1,1,3,3,1,1,1,1,3,3,8,0,5,1
"10367","010446221002",0,0,0,0,0,0,0,0,3,7,8,3,13,1
"10368","010446233001",0,0,0,0,0,0,0,0,2,6,6,1,18,1
"10369","010446220002",0,0,0,0,0,0,0,0,3,6,9,0,13,1
"10370","010446209002",0,0,0,0,0,0,0,0,3,4,3,3,2,1
"10371","010446213001",1,1,3,3,1,1,2,1,4,5,9,0,13,1
"10372","010446205002",0,1,0,5,0,1,0,1,6,3,4,0,7,1
"10373","010446212002",0,0,0,0,0,0,0,0,5,3,17,1,8,2
"10374","010446214002",0,0,0,0,0,0,0,0,5,1,11,0,3,2
"10375","010446211001",0,0,0,0,0,0,0,0,3,2,10,0,9,1
"10376","010446208002",0,0,0,0,0,0,0,0,6,1,16,0,3,1
"10377","010446226001",0,0,0,0,0,0,0,0,3,6,9,0,18,1
"10378","010446236002",0,0,0,0,0,0,0,0,2,2,4,0,2,1
"10379","010446216002",0,1,0,5,0,1,0,2,6,2,7,0,6,1
"10380","010446235001",0,0,0,0,0,0,0,0,3,3,7,0,9,1
"10381","010446219001",0,0,0,0,0,0,0,0,4,0,12,0,0,1
"10382","010446201002",0,0,0,0,0,0,0,0,5,0,12,0,6,1
"10383","010446207001",0,0,0,0,0,0,0,0,4,2,10,0,3,1
"10384","010446227001",0,0,0,0,0,0,0,0,4,3,10,3,0,3
"10385","010446225001",0,0,0,0,0,0,0,0,3,5,6,3,3,1
"10386","010446232001",0,0,0,0,0,0,0,0,3,4,5,0,12,1
"10387","010446210002",0,0,0,0,0,0,0,0,3,0,6,0,1,2
"10388","010446228002",0,0,0,0,0,0,0,0,6,1,13,0,4,1
"10389","010446223001",0,0,0,0,0,0,0,0,4,5,4,2,6,2
"10390","010446202001",0,0,0,0,0,0,0,0,3,4,9,2,6,1
"10391","010446231001",0,0,0,0,0,0,0,0,3,5,4,0,10,1
"10392","010446217001",0,0,0,0,0,0,0,0,3,4,9,0,13,1
"10393","010446204001",1,1,3,3,1,1,1,1,4,3,7,0,7,1
"10394","010446215001",0,0,0,0,0,0,0,0,4,5,6,1,11,1
"10395","010446234001",0,0,0,0,0,0,0,0,2,4,3,0,13,1
"10396","010446222001",0,0,0,0,0,0,0,0,3,3,8,1,6,1
"10397","010446330001",0,0,0,0,0,0,0,0,4,3,8,0,8,1
"10398","010446333001",0,0,0,0,0,0,0,0,3,6,4,0,19,1
"10399","010446308002",0,1,0,4,0,1,0,2,3,0,6,0,10,1
"10400","010446303001",1,1,3,4,1,1,1,1,3,4,7,0,12,1
"10401","010446323002",0,0,0,0,0,0,0,0,4,1,6,0,2,1
"10402","010446324002",0,0,0,0,0,0,0,0,3,3,6,1,6,1
"10403","010446309002",0,0,0,0,0,0,0,0,7,0,7,0,0,1
"10404","010446305001",0,0,0,0,0,0,0,0,1,1,1,0,3,1
"10405","010446304001",1,1,2,3,1,1,1,1,2,6,4,0,14,1
"10406","010446301001",0,0,0,0,0,0,0,0,3,6,4,0,15,1
"10407","010446314002",0,0,0,0,0,0,0,0,4,6,9,0,13,1
"10408","010446310001",0,0,0,0,0,0,0,0,4,2,9,0,6,1
"10409","010446311001",0,0,0,0,0,0,0,0,1,1,2,0,3,1
"10410","010446326002",0,0,0,0,0,0,0,0,5,2,12,1,3,2
"10411","010446325001",0,0,0,0,0,0,0,0,8,0,4,0,0,1
"10412","010446313001",0,0,0,0,0,0,0,0,7,2,13,0,6,2
"10413","010446317001",0,0,0,0,0,0,0,0,6,0,11,0,1,3
"10414","010446302001",0,0,0,0,0,0,0,0,3,6,6,0,1,1
"10415","010446318001",0,0,0,0,0,0,0,0,6,3,10,0,0,1
"10416","010446322001",0,0,0,0,0,0,0,0,3,4,10,2,4,1
"10417","010446307001",0,0,0,0,0,0,0,0,2,3,7,0,10,1
"10418","010446328001",1,0,4,0,1,0,2,0,2,1,6,0,7,2
"10419","010446315001",0,0,0,0,0,0,0,0,7,6,18,0,0,1
"10420","010446331002",0,0,0,0,0,0,0,0,2,7,5,0,20,2
"10421","010446312002",0,0,0,0,0,0,0,0,3,7,7,0,9,1
"10422","010446306002",0,1,0,5,0,1,0,2,3,2,9,0,6,1
"10423","010446319002",0,0,0,0,0,0,0,0,8,1,14,0,6,1
"10424","010446332001",0,0,0,0,0,0,0,0,2,0,8,0,11,1
"10425","010446320001",0,1,0,3,0,1,0,1,3,3,9,0,9,2
"10426","010446329001",0,0,0,0,0,0,0,0,4,1,3,0,0,1
"10427","010446105002",0,0,0,0,0,0,0,0,2,8,6,0,22,1
"10428","010446128002",0,0,0,0,0,0,0,0,3,3,10,1,6,1
"10429","010446127001",0,0,0,0,0,0,0,0,2,4,6,0,6,1
"10430","010446110001",0,0,0,0,0,0,0,0,4,8,9,1,26,1
"10431","010446103002",0,0,0,0,0,0,0,0,12,6,4,0,8,2
"10432","010446112002",0,0,0,0,0,0,0,0,7,9,11,0,6,1
"10433","010446123002",0,1,0,2,0,1,0,1,4,0,9,0,10,1
"10434","010446104002",1,1,3,3,1,1,1,1,3,8,6,0,16,1
"10435","010446114002",0,0,0,0,0,0,0,0,5,1,11,0,3,1
"10436","010446115002",0,0,0,0,0,0,0,0,6,5,8,2,6,1
"10437","010446116001",0,0,0,0,0,0,0,0,4,5,8,0,7,1
"10438","010446118001",0,0,0,0,0,0,0,0,3,8,8,6,7,1
"10439","010446117002",0,1,0,4,0,1,0,1,3,6,6,0,18,2
"10440","010446129002",0,0,0,0,0,0,0,0,2,2,6,0,6,1
"10441","010446121002",0,0,0,0,0,0,0,0,2,3,6,0,9,1
"10442","010446119001",0,0,0,0,0,0,0,0,6,0,6,0,0,2
"10443","010446125002",0,0,0,0,0,0,0,0,3,1,4,1,0,2
"10444","010446107001",0,0,0,0,0,0,0,0,9,3,15,2,4,1
"10445","010446109001",0,0,0,0,0,0,0,0,3,5,10,0,15,1
"10446","010446120002",0,0,0,0,0,0,0,0,4,6,11,3,10,1
"10447","010446122001",0,0,0,0,0,0,0,0,6,2,7,0,0,1
"10448","010446101001",0,0,0,0,0,0,0,0,5,1,14,0,0,1
"10449","010446111002",0,0,0,0,0,0,0,0,5,4,9,0,5,1
"10450","010446108001",0,0,0,0,0,0,0,0,6,4,16,3,3,1
"10451","010446124001",0,0,0,0,0,0,0,0,1,0,2,0,0,1
"10452","010451118002",0,0,0,0,0,0,0,0,7,9,8,0,15,1
"10453","010451121002",0,0,0,0,0,0,0,0,5,0,14,0,8,1
"10454","010451120002",0,0,0,0,0,0,0,0,3,6,4,0,17,1
"10455","010451107001",0,1,0,4,0,1,0,1,3,7,6,3,8,1
"10456","010451122001",1,1,4,4,1,1,1,1,2,3,2,0,14,1
"10457","010451103002",0,0,0,0,0,0,0,0,4,5,8,0,11,1
"10458","010451112001",0,1,0,3,0,1,0,1,4,4,10,0,5,2
"10459","010451114002",0,1,0,5,0,1,0,1,4,4,6,0,12,1
"10460","010451105001",0,1,0,4,0,1,0,1,3,5,3,0,10,1
"10461","010451111001",0,0,0,0,0,0,0,0,4,3,13,0,6,1
"10462","010451126002",0,0,0,0,0,0,0,0,3,5,1,0,12,2
"10463","010451109002",0,0,0,0,0,0,0,0,2,1,6,0,0,1
"10464","010451117002",0,0,0,0,0,0,0,0,2,2,4,0,4,1
"10465","010451115002",0,0,0,0,0,0,0,0,4,1,14,0,0,2
"10466","010451225002",1,0,1,0,1,0,1,0,3,7,2,0,9,1
"10467","010451210001",0,0,0,0,0,0,0,0,3,4,9,0,11,1
"10468","010451224001",0,0,0,0,0,0,0,0,3,4,2,0,12,1
"10469","010451209001",0,0,0,0,0,0,0,0,3,3,2,0,6,1
"10470","010451234001",0,0,0,0,0,0,0,0,3,4,3,0,12,2
"10471","010451219001",0,0,0,0,0,0,0,0,3,5,7,0,19,1
"10472","010451221001",1,0,3,0,1,0,1,0,3,3,9,0,8,1
"10473","010451212001",0,0,0,0,0,0,0,0,9,0,14,0,0,1
"10474","010451220001",0,0,0,0,0,0,0,0,3,3,7,0,7,1
"10475","010451214002",0,1,0,4,0,1,0,2,5,1,12,0,4,1
"10476","010451233002",0,0,0,0,0,0,0,0,5,4,4,0,6,1
"10477","010451213001",0,0,0,0,0,0,0,0,7,0,3,0,0,2
"10478","010451229002",1,0,4,0,1,0,1,0,7,5,6,0,9,1
"10479","010451204002",0,0,0,0,0,0,0,0,9,1,7,0,3,1
"10480","010451230001",0,0,0,0,0,0,0,0,3,5,7,0,18,1
"10481","010451232002",0,0,0,0,0,0,0,0,3,3,6,0,6,1
"10482","010451206001",0,1,0,3,0,1,0,1,3,2,6,0,3,1
"10483","010451216002",0,0,0,0,0,0,0,0,2,6,4,0,15,1
"10484","010451211001",0,1,0,3,0,1,0,1,3,5,2,0,17,1
"10485","010451231002",0,1,0,4,0,1,0,1,3,2,9,0,11,2
"10486","010451226001",0,0,0,0,0,0,0,0,9,3,14,0,6,1
"10487","010451207001",0,0,0,0,0,0,0,0,4,4,12,0,6,1
"10488","010451218001",0,0,0,0,0,0,0,0,3,2,6,0,0,1
"10489","010451208002",1,1,3,3,1,1,1,1,3,4,2,0,10,2
"10490","010451227001",1,1,3,3,1,1,1,1,4,2,12,0,6,1
"10491","010451222001",0,0,0,0,0,0,0,0,5,3,17,0,0,1
"10492","010451321001",0,0,0,0,0,0,0,0,5,5,6,0,15,1
"10493","010451303001",0,0,0,0,0,0,0,0,5,4,11,4,0,1
"10494","010451318002",1,1,3,4,1,1,1,1,4,6,9,0,18,1
"10495","010451310002",0,0,0,0,0,0,0,0,3,3,4,0,10,1
"10496","010451316001",0,0,0,0,0,0,0,0,8,4,19,0,16,1
"10497","010451311001",0,0,0,0,0,0,0,0,10,3,13,0,5,2
"10498","010451324001",0,0,0,0,0,0,0,0,3,4,6,0,8,1
"10499","010451326001",0,0,0,0,0,0,0,0,5,6,8,0,23,1
"10500","010451302001",1,1,4,4,1,1,2,1,4,7,9,0,19,1
"10501","010451319001",0,0,0,0,0,0,0,0,2,6,2,0,9,1
"10502","010451307002",0,0,0,0,0,0,0,0,10,3,10,0,7,1
"10503","010451317002",0,0,0,0,0,0,0,0,7,5,9,0,12,1
"10504","010451306001",0,0,0,0,0,0,0,0,7,6,5,0,10,1
"10505","010451308002",0,0,0,0,0,0,0,0,7,3,15,0,12,1
"10506","010451313002",0,0,0,0,0,0,0,0,3,6,4,0,9,1
"10507","010451314002",0,0,0,0,0,0,0,0,6,2,8,0,6,1
"10508","010451315001",0,0,0,0,0,0,0,0,6,5,10,1,12,1
"10509","010451327002",0,0,0,0,0,0,0,0,2,4,3,0,9,1
"10510","010451312002",0,0,0,0,0,0,0,0,4,5,8,1,9,1
"10511","010451322001",0,0,0,0,0,0,0,0,7,3,17,0,7,1
"10512","010451309001",0,0,0,0,0,0,0,0,6,3,11,0,9,1
"10513","010451304001",0,1,0,4,0,1,0,2,4,4,12,0,13,2
"10514","010451305001",0,0,0,0,0,0,0,0,8,3,9,0,0,1
"10515","010451323002",0,1,0,3,0,1,0,1,5,6,7,1,14,1
"10516","018206121001",0,0,0,0,0,0,0,0,2,2,2,0,3,1
"10517","018206116002",0,0,0,0,0,0,0,0,3,2,6,1,4,1
"10518","018206117001",0,1,0,3,0,1,0,2,2,4,6,0,11,1
"10519","018206102002",0,0,0,0,0,0,0,0,3,0,6,0,0,1
"10520","018206115002",0,1,0,3,0,1,0,1,2,4,6,0,12,2
"10521","018206118001",1,1,3,3,1,1,1,1,2,3,6,0,9,1
"10522","018206101001",0,0,0,0,0,0,0,0,2,4,4,1,10,1
"10523","018206106001",0,0,0,0,0,0,0,0,2,3,6,0,9,2
"10524","018206107001",0,1,0,1,0,1,0,2,3,5,6,3,8,1
"10525","018206109002",0,0,0,0,0,0,0,0,5,5,15,3,6,1
"10526","018206108001",0,0,0,0,0,0,0,0,4,3,5,2,1,1
"10527","018206119002",0,0,0,0,0,0,0,0,2,2,4,1,4,1
"10528","018206105002",0,0,0,0,0,0,0,0,4,6,4,0,16,1
"10529","018206104001",0,0,0,0,0,0,0,0,7,3,11,2,2,1
"10530","018206103001",0,0,0,0,0,0,0,0,7,6,12,0,7,1
"10531","018206122002",0,0,0,0,0,0,0,0,2,1,2,0,4,1
"10532","018206114002",0,0,0,0,0,0,0,0,3,5,8,1,17,2
"10533","018206110002",0,0,0,0,0,0,0,0,4,5,7,3,6,1
"10534","018206333002",0,0,0,0,0,0,0,0,3,2,5,0,4,1
"10535","018206335002",0,0,0,0,0,0,0,0,2,3,5,1,3,1
"10536","018206317002",1,0,3,0,1,0,2,0,3,2,7,0,5,1
"10537","018206328002",1,1,3,3,1,1,2,1,2,3,3,0,8,1
"10538","018206308001",0,1,0,3,0,1,0,2,4,6,9,0,15,1
"10539","018206302002",0,0,0,0,0,0,0,0,6,3,7,2,2,1
