"","ID","householdID","communityID","xrtype","fa001","fa002","fa006","fe001","fe002","ff002_2","ff004_1","ff004_2","ff004_3","ff005bracket_min","ff012_1","ff012_3","ff013bracket_min","ff013bracket_max","fl020s6","fl022_1","fn014_w2_2_2_","fn017_w2"
"19972","138202226002","1382022260","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19973","138202218002","1382022180","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19974","138202240002","1382022400","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19975","138202240001","1382022400","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19976","138202205001","1382022050","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19977","138202220001","1382022200","1382022",2,1,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"19978","138202233002","1382022330","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"19979","138202233001","1382022330","1382022",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19980","138202207001","1382022070","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19981","138202231002","1382022310","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19982","138202231001","1382022310","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19983","138202217001","1382022170","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19984","138202219002","1382022190","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19985","138202215002","1382022150","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19986","138202215001","1382022150","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19987","138202203001","1382022030","1382022",2,1,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"19988","138202203002","1382022030","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19989","138202229001","1382022290","1382022",2,1,0,0,7,7,0,0,0,0,0,4500,0,0,0,0,0,0,0
"19990","138202229002","1382022290","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19991","138202228002","1382022280","1382022",2,1,0,0,4,6,0,0,0,0,0,1000,0,0,0,0,0,0,0
"19992","138202228001","1382022280","1382022",2,1,1,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"19993","138202216001","1382022160","1382022",2,1,0,0,12,6,0,0,0,0,0,1000,0,0,0,0,0,0,0
"19994","138202216002","1382022160","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19995","138202202001","1382022020","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19996","138202223002","1382022230","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19997","138202223001","1382022230","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19998","138202213001","1382022130","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19999","138202213002","1382022130","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20000","138202241001","1382022410","1382022",1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20001","138202241002","1382022410","1382022",1,1,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"20002","138202238002","1382022380","1382022",2,2,1,0,2,6,0,0,0,0,0,1650,0,0,0,0,0,0,0
"20003","138202238001","1382022380","1382022",2,2,1,0,8,7,0,0,0,0,0,5000,0,0,0,0,0,0,0
"20004","138202234002","1382022340","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20005","138202234001","1382022340","1382022",2,2,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"20006","138202221002","1382022210","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20007","138202221001","1382022210","1382022",2,2,1,0,8,7,0,0,0,0,0,6000,0,0,0,0,0,0,0
"20008","138202222002","1382022220","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20009","138202222001","1382022220","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20010","138202206001","1382022060","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20011","138202206002","1382022060","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20012","138202210001","1382022100","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20013","138202210002","1382022100","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20014","138202224002","1382022240","1382022",2,2,1,0,3,6,0,0,0,0,0,2000,0,0,0,0,0,0,0
"20015","138202224001","1382022240","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20016","138202236001","1382022360","1382022",2,1,0,0,3,5,0,0,0,0,0,2000,0,0,0,0,0,0,0
"20017","138202236002","1382022360","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20018","138202208002","1382022080","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20019","138202208001","1382022080","1382022",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20020","138202237001","1382022370","1382022",2,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"20021","138202237002","1382022370","1382022",2,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"20022","138202201001","1382022010","1382022",2,1,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"20023","138202201002","1382022010","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20024","138202225002","1382022250","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20025","138202225001","1382022250","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20026","138202235001","1382022350","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20027","138202235002","1382022350","1382022",2,1,0,0,7,7,0,0,0,0,0,6000,0,0,0,0,0,0,0
"20028","138202211002","1382022110","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20029","138202211001","1382022110","1382022",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20030","138202212002","1382022120","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20031","138202212001","1382022120","1382022",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20032","138202227002","1382022270","1382022",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20033","138202227001","1382022270","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20034","138202230001","1382022300","1382022",2,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"20035","138202230002","1382022300","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20036","138202232001","1382022320","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20037","138202232002","1382022320","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20038","138202239001","1382022390","1382022",2,2,1,0,8,7,0,2000,0,0,0,0,0,0,0,0,0,0,0
"20039","138202239002","1382022390","1382022",2,2,1,0,4,7,0,1000,0,0,0,0,0,0,0,0,0,0,0
"20040","138202214001","1382022140","1382022",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20041","138202315001","1382023150","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20042","138202339002","1382023390","1382023",2,1,0,0,3,4,0,0,0,0,0,900,0,0,0,0,0,0,0
"20043","138202339001","1382023390","1382023",2,1,0,0,7,7,0,0,0,0,0,3000,0,0,0,0,0,0,0
"20044","138202332001","1382023320","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20045","138202336001","1382023360","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20046","138202336002","1382023360","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20047","138202305001","1382023050","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20048","138202335001","1382023350","1382023",2,1,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"20049","138202335002","1382023350","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20050","138202322002","1382023220","1382023",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20051","138202322001","1382023220","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20052","138202304001","1382023040","1382023",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20053","138202304002","1382023040","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20054","138202303001","1382023030","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20055","138202303002","1382023030","1382023",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20056","138202307001","1382023070","1382023",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20057","138202328001","1382023280","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20058","138202328002","1382023280","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20059","138202340002","1382023400","1382023",2,1,0,0,11,6,10000,0,0,0,0,0,0,0,0,0,0,0,0
"20060","138202340001","1382023400","1382023",2,1,0,0,12,6,0,1400,0,0,0,0,0,0,0,0,0,0,0
"20061","138202313001","1382023130","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20062","138202313002","1382023130","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20063","138202329001","1382023290","1382023",2,1,0,0,5,6,0,0,0,0,0,1000,0,0,0,0,0,0,0
"20064","138202329002","1382023290","1382023",2,1,0,0,10,7,0,0,0,0,0,1000,0,0,0,0,0,0,0
"20065","138202308002","1382023080","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20066","138202320001","1382023200","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20067","138202317001","1382023170","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20068","138202338001","1382023380","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20069","138202338002","1382023380","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20070","138202302002","1382023020","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20071","138202302001","1382023020","1382023",2,1,0,0,2,5,0,0,0,0,0,600,0,0,0,0,0,0,0
"20072","138202333001","1382023330","1382023",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20073","138202333002","1382023330","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20074","138202323001","1382023230","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20075","138202323002","1382023230","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20076","138202318001","1382023180","1382023",2,1,0,0,1,7,0,0,0,0,0,4400,0,0,0,0,0,0,0
"20077","138202318002","1382023180","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
"20078","138202306002","1382023060","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20079","138202306001","1382023060","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"20080","138202334001","1382023340","1382023",2,1,0,0,1,7,0,0,0,0,0,400,0,0,0,0,0,0,0
"20081","138202334002","1382023340","1382023",2,1,0,0,1,1,0,0,0,0,0,80,0,0,0,0,0,0,0
"20082","138202311002","1382023110","1382023",2,1,0,0,7,6,0,3000,0,0,0,0,0,0,0,0,0,0,0
"20083","138202311001","1382023110","1382023",2,1,0,0,1,4,0,2000,0,0,0,0,0,0,0,0,0,0,0
"20084","138202316001","1382023160","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20085","138202316002","1382023160","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20086","138202326002","1382023260","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20087","138202330002","1382023300","1382023",2,2,1,0,12,7,0,800,0,0,0,0,0,0,0,0,0,0,0
"20088","138202330001","1382023300","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20089","138202312001","1382023120","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20090","138202312002","1382023120","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20091","138202301002","1382023010","1382023",2,1,0,0,5,5,0,0,0,0,0,3000,0,0,0,0,0,0,0
"20092","138202301001","1382023010","1382023",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20093","138202319001","1382023190","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20094","138202319002","1382023190","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20095","138202327002","1382023270","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20096","138202327001","1382023270","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20097","138202324001","1382023240","1382023",2,1,0,0,12,5,0,2500,0,0,0,0,0,0,0,0,0,0,0
"20098","138202324002","1382023240","1382023",2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"20099","138202309001","1382023090","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20100","138202309002","1382023090","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20101","138202337001","1382023370","1382023",2,1,0,0,8,7,0,6000,0,0,0,0,0,0,0,0,0,0,0
"20102","138202337002","1382023370","1382023",2,1,0,0,4,4,0,0,0,0,0,2400,0,0,0,0,0,0,0
"20103","138202321001","1382023210","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20104","138202321002","1382023210","1382023",2,1,0,0,2,7,0,350,0,0,0,0,0,0,0,0,0,0,0
"20105","138202314001","1382023140","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20106","138202325002","1382023250","1382023",2,2,2,0,12,5,0,4000,0,0,0,0,0,0,0,0,0,0,33
"20107","138202325001","1382023250","1382023",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
"20108","138202310001","1382023100","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20109","138202310002","1382023100","1382023",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20110","138202331001","1382023310","1382023",2,1,0,0,6,7,0,0,0,0,0,2000,0,0,0,0,0,0,0
"20111","138202331002","1382023310","1382023",2,1,0,0,10,6,0,2500,0,0,0,0,0,0,0,0,0,0,0
"20112","135559116001","1355591160","1355591",1,1,0,0,8,5,0,2400,0,0,0,0,0,0,0,0,0,0,0
"20113","135559116002","1355591160","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20114","135559130002","1355591300","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20115","135559132002","1355591320","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20116","135559132001","1355591320","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20117","135559114001","1355591140","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20118","135559114002","1355591140","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20119","135559124001","1355591240","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20120","135559112002","1355591120","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20121","135559112001","1355591120","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20122","135559117001","1355591170","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20123","135559127001","1355591270","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20124","135559108002","1355591080","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20125","135559108001","1355591080","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20126","135559126001","1355591260","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20127","135559126002","1355591260","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20128","135559103001","1355591030","1355591",1,1,0,0,3,7,0,0,0,0,0,2400,0,0,0,0,0,0,0
"20129","135559103002","1355591030","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20130","135559118001","1355591180","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20131","135559107001","1355591070","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20132","135559107002","1355591070","1355591",1,1,0,0,2,5,0,0,0,0,0,250,0,0,0,0,0,0,0
"20133","135559129002","1355591290","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20134","135559129001","1355591290","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20135","135559121001","1355591210","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20136","135559121002","1355591210","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20137","135559110001","1355591100","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20138","135559101002","1355591010","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20139","135559101001","1355591010","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20140","135559123001","1355591230","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20141","135559106002","1355591060","1355591",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20142","135559120001","1355591200","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20143","135559128001","1355591280","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20144","135559133001","1355591330","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20145","135559133002","1355591330","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20146","135559105002","1355591050","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20147","135559105001","1355591050","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20148","135559119001","1355591190","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20149","135559102002","1355591020","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20150","135559102001","1355591020","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20151","135559131001","1355591310","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20152","135559104001","1355591040","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20153","135559104002","1355591040","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20154","135559115002","1355591150","1355591",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20155","135559115001","1355591150","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20156","135559113001","1355591130","1355591",1,2,1,0,8,5,0,2556,0,0,0,0,0,0,0,0,0,0,0
"20157","135559113002","1355591130","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20158","135559122002","1355591220","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20159","135559111002","1355591110","1355591",1,2,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"20160","135559111001","1355591110","1355591",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20161","135559135001","1355591350","1355591",1,1,0,0,6,7,0,0,0,0,0,4930,0,0,0,0,0,0,0
"20162","135559135002","1355591350","1355591",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20163","135559311001","1355593110","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20164","135559334002","1355593340","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20165","135559334001","1355593340","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20166","135559324001","1355593240","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20167","135559329002","1355593290","1355593",2,2,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"20168","135559329001","1355593290","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20169","135559322001","1355593220","1355593",1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20170","135559322002","1355593220","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20171","135559331002","1355593310","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20172","135559331001","1355593310","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20173","135559312001","1355593120","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20174","135559313002","1355593130","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20175","135559313001","1355593130","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20176","135559335001","1355593350","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20177","135559305002","1355593050","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20178","135559305001","1355593050","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20179","135559318001","1355593180","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20180","135559318002","1355593180","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20181","135559319001","1355593190","1355593",1,1,0,0,1,1,0,0,0,0,0,60,0,0,0,0,0,0,0
"20182","135559317001","1355593170","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20183","135559308002","1355593080","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20184","135559321002","1355593210","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20185","135559301001","1355593010","1355593",1,1,0,0,7,5,0,0,0,0,0,1800,0,0,0,0,0,0,0
"20186","135559301003","1355593010","1355593",2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20187","135559314001","1355593140","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20188","135559314002","1355593140","1355593",1,1,0,0,2,3,0,0,0,0,0,760,0,0,0,0,0,0,0
"20189","135559306001","1355593060","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20190","135559320001","1355593200","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20191","135559307002","1355593070","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20192","135559307001","1355593070","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20193","135559316002","1355593160","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20194","135559332001","1355593320","1355593",1,1,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"20195","135559332002","1355593320","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20196","135559327001","1355593270","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20197","135559327002","1355593270","1355593",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20198","135559309002","1355593090","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20199","135559309001","1355593090","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20200","135559304001","1355593040","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20201","135559315001","1355593150","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20202","135559315002","1355593150","1355593",2,2,1,0,10,6,0,5000,0,0,0,0,0,0,0,0,0,0,0
"20203","135559303001","1355593030","1355593",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20204","135559325002","1355593250","1355593",1,1,0,0,1,1,0,0,0,0,0,60,0,0,0,0,0,0,0
"20205","135559326001","1355593260","1355593",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20206","135559209002","1355592090","1355592",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20207","135559209001","1355592090","1355592",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20208","135559223001","1355592230","1355592",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20209","135559213001","1355592130","1355592",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20210","135559229001","1355592290","1355592",1,1,0,0,4,4,0,0,0,0,0,0,0,1000,1000,0,0,0,0
"20211","135559229002","1355592290","1355592",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20212","135559225001","1355592250","1355592",1,2,1,0,5,0,0,3000,0,0,0,0,0,0,0,0,0,0,0
"20213","135559225002","1355592250","1355592",1,2,1,0,12,7,0,1650,0,0,0,0,0,0,0,0,0,0,0
"20214","135559219002","1355592190","1355592",1,2,1,0,10,7,0,0,0,0,0,900,0,0,0,0,0,0,0
"20215","135559219001","1355592190","1355592",1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20216","135559201002","1355592010","1355592",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20217","135559201001","1355592010","1355592",2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
