ID,householdID,ga002,ga003s3,ga003s5,ga003s6,ga004_w3_1s1,ga004_w3_1s3,ga004_w3_1s5
154676319001,1546763190,NA,NA,NA,NA,NA,NA,NA
154676309002,1546763090,NA,NA,NA,NA,NA,NA,NA
154676316001,1546763160,NA,3,NA,NA,NA,NA,NA
154631209001,1546312090,NA,3,NA,NA,1,NA,5
154631201001,1546312010,NA,NA,NA,NA,NA,NA,NA
154631201002,1546312010,NA,NA,NA,NA,NA,NA,NA
154631219002,1546312190,24000,NA,NA,NA,NA,NA,NA
154631219001,1546312190,2000,NA,NA,NA,NA,NA,NA
154631225002,1546312250,NA,NA,NA,NA,NA,NA,NA
154631225001,1546312250,NA,NA,NA,NA,NA,NA,NA
154631223002,1546312230,40000,NA,NA,NA,NA,NA,NA
154631223001,1546312230,15000,NA,NA,NA,NA,NA,NA
154631228001,1546312280,3000,NA,NA,NA,NA,NA,NA
154631205001,1546312050,7000,NA,NA,NA,NA,NA,NA
154631205002,1546312050,4000,NA,NA,NA,NA,NA,NA
154631229001,1546312290,30000,NA,NA,NA,NA,NA,NA
154631229002,1546312290,NA,NA,NA,NA,NA,NA,NA
154631206002,1546312060,NA,NA,NA,NA,NA,NA,NA
154631206001,1546312060,NA,NA,NA,NA,NA,NA,NA
154631202002,1546312020,NA,NA,NA,NA,NA,NA,NA
154631202001,1546312020,3000,NA,NA,NA,NA,NA,NA
154631218001,1546312180,30000,NA,NA,NA,NA,NA,NA
154631218002,1546312180,NA,NA,NA,NA,NA,NA,NA
154631217001,1546312170,NA,NA,NA,NA,NA,NA,NA
154631231002,1546312310,NA,NA,NA,NA,NA,NA,NA
154631231001,1546312310,NA,NA,NA,NA,NA,NA,NA
154631226001,1546312260,10000,NA,NA,NA,NA,NA,NA
154631226002,1546312260,NA,NA,NA,NA,NA,NA,NA
154631203002,1546312030,6000,NA,NA,NA,NA,NA,NA
154631203001,1546312030,NA,NA,NA,NA,NA,NA,NA
154631211002,1546312110,NA,NA,NA,NA,NA,NA,NA
154631211001,1546312110,NA,NA,NA,NA,NA,NA,NA
154631210001,1546312100,NA,3,NA,NA,NA,NA,NA
154631224002,1546312240,NA,NA,NA,NA,NA,NA,NA
154631224001,1546312240,NA,NA,NA,NA,NA,NA,NA
154631220001,1546312200,1440,NA,NA,NA,NA,NA,NA
154631220002,1546312200,NA,NA,NA,NA,NA,NA,NA
154631214001,1546312140,NA,NA,NA,NA,NA,NA,NA
154631214002,1546312140,NA,NA,NA,NA,NA,NA,NA
154631232001,1546312320,NA,NA,NA,NA,NA,NA,NA
154631232002,1546312320,10000,NA,NA,NA,NA,NA,NA
154631221002,1546312210,NA,NA,NA,NA,NA,NA,NA
154631221001,1546312210,NA,3,NA,NA,NA,NA,NA
154631212001,1546312120,25000,NA,NA,NA,NA,NA,NA
154631212002,1546312120,NA,NA,NA,NA,NA,NA,NA
154631204002,1546312040,20000,NA,NA,NA,NA,NA,NA
154631204001,1546312040,NA,NA,NA,NA,NA,NA,NA
154631215002,1546312150,NA,NA,NA,NA,NA,NA,NA
154631215001,1546312150,5000,NA,NA,NA,NA,NA,NA
154631227002,1546312270,NA,NA,NA,NA,NA,NA,NA
154631227001,1546312270,NA,NA,NA,NA,NA,NA,NA
154631230001,1546312300,NA,NA,NA,NA,NA,NA,NA
154631230002,1546312300,NA,NA,NA,NA,NA,NA,NA
154631208002,1546312080,NA,NA,NA,NA,NA,NA,NA
154631208001,1546312080,2000,NA,NA,NA,NA,NA,NA
154631309001,1546313090,NA,NA,NA,NA,NA,NA,NA
154631312001,1546313120,50000,NA,NA,NA,NA,NA,NA
154631319001,1546313190,NA,NA,NA,NA,NA,NA,NA
154631319002,1546313190,NA,NA,NA,NA,NA,NA,NA
154631317001,1546313170,33600,NA,NA,NA,NA,NA,NA
154631317002,1546313170,10800,NA,NA,NA,NA,NA,NA
154631302001,1546313020,NA,NA,NA,NA,NA,NA,NA
154631305002,1546313050,NA,NA,NA,NA,NA,NA,NA
154631305001,1546313050,NA,NA,NA,NA,NA,NA,NA
154631301002,1546313010,150,NA,NA,NA,NA,NA,NA
154631301001,1546313010,NA,NA,NA,NA,NA,NA,NA
154631306001,1546313060,NA,NA,NA,NA,NA,NA,NA
154631306002,1546313060,12000,NA,NA,NA,NA,NA,NA
154631316001,1546313160,NA,NA,NA,NA,NA,NA,NA
154631316002,1546313160,NA,NA,NA,6,NA,NA,NA
154631117002,1546311170,NA,NA,NA,NA,NA,NA,NA
154631117001,1546311170,NA,NA,NA,NA,NA,NA,NA
154631108001,1546311080,NA,NA,NA,NA,NA,NA,NA
154631103002,1546311030,NA,NA,NA,NA,NA,NA,NA
154631103001,1546311030,NA,NA,NA,NA,NA,NA,NA
154631122002,1546311220,NA,NA,NA,NA,NA,NA,NA
154631122001,1546311220,15000,NA,NA,NA,NA,NA,NA
154631116002,1546311160,NA,NA,NA,NA,NA,NA,NA
154631116001,1546311160,NA,NA,NA,NA,NA,NA,NA
154631119002,1546311190,30000,NA,NA,NA,NA,NA,NA
154631119001,1546311190,NA,NA,NA,NA,NA,NA,NA
154631127001,1546311270,NA,NA,NA,NA,NA,NA,NA
154631127002,1546311270,35000,NA,NA,NA,NA,NA,NA
154631134001,1546311340,42000,NA,NA,NA,NA,NA,NA
154631134002,1546311340,NA,NA,NA,NA,NA,NA,NA
154631113001,1546311130,NA,NA,NA,NA,NA,NA,NA
154631124002,1546311240,NA,NA,NA,NA,NA,NA,NA
154631120001,1546311200,NA,NA,NA,NA,NA,NA,NA
154631120002,1546311200,NA,NA,NA,NA,NA,NA,NA
154631106002,1546311060,NA,NA,NA,NA,NA,NA,NA
154631106001,1546311060,NA,NA,NA,NA,NA,NA,NA
154631126001,1546311260,NA,NA,NA,NA,NA,NA,NA
154631107001,1546311070,NA,NA,NA,NA,NA,NA,NA
154631104002,1546311040,NA,NA,NA,NA,NA,NA,NA
154631104001,1546311040,NA,3,NA,NA,NA,NA,NA
154631112001,1546311120,NA,NA,NA,NA,NA,NA,NA
154631130001,1546311300,NA,NA,NA,NA,NA,NA,NA
154631130002,1546311300,24000,NA,NA,NA,NA,NA,NA
154631109002,1546311090,NA,3,NA,NA,NA,NA,NA
154631109001,1546311090,NA,NA,NA,NA,NA,NA,NA
154631110001,1546311100,NA,NA,NA,NA,NA,NA,NA
154631110002,1546311100,NA,NA,NA,NA,NA,NA,NA
154631129002,1546311290,NA,NA,NA,NA,NA,NA,NA
154631129001,1546311290,NA,NA,NA,NA,NA,NA,NA
154631136001,1546311360,18000,NA,NA,NA,NA,NA,NA
154631136002,1546311360,NA,NA,NA,NA,NA,NA,NA
154631128001,1546311280,20000,NA,NA,NA,NA,NA,NA
154631128002,1546311280,NA,NA,NA,NA,NA,NA,NA
154631131001,1546311310,NA,NA,NA,NA,NA,NA,NA
154631102002,1546311020,NA,NA,NA,NA,NA,NA,NA
154631102001,1546311020,NA,NA,NA,NA,NA,NA,NA
154631135002,1546311350,NA,NA,NA,NA,NA,NA,NA
154631118002,1546311180,NA,NA,NA,NA,NA,NA,NA
154631118001,1546311180,NA,NA,NA,NA,NA,NA,NA
154631111002,1546311110,NA,NA,NA,NA,NA,NA,NA
154631111001,1546311110,NA,NA,NA,NA,NA,NA,NA
154631105001,1546311050,NA,NA,NA,NA,NA,NA,NA
154631105002,1546311050,NA,NA,NA,NA,NA,NA,NA
154631101002,1546311010,60000,NA,NA,NA,NA,NA,NA
154631101001,1546311010,13200,NA,NA,NA,NA,NA,NA
154631114001,1546311140,NA,NA,NA,NA,NA,NA,NA
154631123001,1546311230,NA,NA,NA,NA,NA,NA,NA
154631133002,1546311330,NA,NA,NA,NA,NA,NA,NA
154631133001,1546311330,NA,NA,NA,NA,NA,NA,NA
155676106001,1556761060,NA,NA,NA,NA,NA,NA,NA
155676134002,1556761340,NA,NA,NA,NA,NA,NA,NA
155676134001,1556761340,NA,NA,NA,NA,NA,NA,NA
155676133001,1556761330,NA,NA,NA,NA,NA,NA,NA
155676133002,1556761330,NA,NA,NA,NA,NA,NA,NA
155676129001,1556761290,NA,NA,NA,NA,NA,NA,NA
155676129002,1556761290,NA,NA,NA,NA,NA,NA,NA
155676122001,1556761220,NA,NA,NA,NA,NA,NA,NA
155676112001,1556761120,NA,NA,NA,NA,NA,NA,NA
155676112002,1556761120,NA,NA,NA,NA,NA,NA,NA
155676103001,1556761030,14400,NA,NA,NA,NA,NA,NA
155676103002,1556761030,NA,NA,NA,NA,NA,NA,NA
155676130001,1556761300,NA,NA,NA,NA,NA,NA,NA
155676128002,1556761280,NA,NA,NA,NA,NA,NA,NA
155676128001,1556761280,NA,NA,NA,NA,NA,NA,NA
155676126001,1556761260,NA,NA,NA,NA,NA,NA,NA
155676126002,1556761260,NA,NA,NA,NA,NA,NA,NA
155676110001,1556761100,NA,NA,NA,NA,NA,NA,NA
155676118002,1556761180,10000,NA,NA,NA,NA,NA,NA
155676118001,1556761180,NA,NA,NA,NA,NA,NA,NA
155676137001,1556761370,10000,NA,NA,NA,NA,NA,NA
155676137002,1556761370,NA,NA,NA,NA,NA,NA,NA
155676136002,1556761360,30000,NA,NA,NA,NA,NA,NA
155676119001,1556761190,NA,NA,NA,NA,NA,NA,NA
155676104002,1556761040,NA,3,NA,NA,NA,NA,NA
155676104001,1556761040,NA,NA,NA,NA,NA,NA,NA
155676115001,1556761150,NA,NA,NA,NA,NA,NA,NA
155676138002,1556761380,30000,NA,NA,NA,NA,NA,NA
155676138001,1556761380,NA,NA,NA,NA,NA,NA,NA
155676139002,1556761390,7000,NA,NA,NA,NA,NA,NA
155676139001,1556761390,3000,NA,NA,NA,NA,NA,NA
155676124001,1556761240,22400,NA,NA,NA,NA,NA,NA
155676124002,1556761240,NA,NA,NA,NA,NA,NA,NA
155676121001,1556761210,NA,NA,NA,NA,NA,NA,NA
155676132001,1556761320,10000,NA,NA,NA,NA,NA,NA
155676132002,1556761320,NA,NA,NA,NA,NA,NA,NA
155676131002,1556761310,NA,NA,NA,NA,NA,NA,NA
155676131001,1556761310,NA,NA,NA,NA,NA,NA,NA
155676114002,1556761140,7200,NA,NA,NA,NA,NA,NA
155676114001,1556761140,5500,NA,NA,NA,NA,NA,NA
155676125002,1556761250,NA,NA,NA,NA,NA,NA,NA
155676125001,1556761250,NA,NA,NA,NA,NA,NA,NA
155676108001,1556761080,NA,NA,NA,NA,NA,NA,NA
155676108002,1556761080,20000,NA,NA,NA,NA,NA,NA
155676135001,1556761350,2400,NA,NA,NA,NA,NA,NA
155676117001,1556761170,NA,NA,NA,NA,NA,NA,NA
155676123002,1556761230,NA,NA,NA,NA,NA,NA,NA
155676127001,1556761270,NA,NA,NA,NA,NA,NA,NA
155676116001,1556761160,20000,NA,NA,NA,NA,NA,NA
155676116002,1556761160,3000,NA,NA,NA,NA,NA,NA
155676111002,1556761110,NA,NA,NA,NA,NA,NA,NA
155676111001,1556761110,NA,NA,NA,NA,NA,NA,NA
155676102001,1556761020,25000,NA,NA,NA,NA,NA,NA
155676102002,1556761020,3000,NA,NA,NA,NA,NA,NA
155676215001,1556762150,3000,NA,NA,NA,NA,NA,NA
155676215002,1556762150,NA,NA,NA,NA,NA,NA,NA
155676222002,1556762220,NA,NA,NA,NA,NA,NA,NA
155676205001,1556762050,7000,NA,NA,NA,NA,NA,NA
155676217001,1556762170,NA,NA,NA,NA,NA,NA,NA
155676217002,1556762170,NA,NA,NA,NA,NA,NA,NA
155676213001,1556762130,NA,NA,NA,NA,NA,NA,NA
155676202002,1556762020,NA,3,NA,NA,1,NA,5
155676202001,1556762020,NA,3,NA,NA,1,NA,5
155676219002,1556762190,NA,NA,NA,NA,NA,NA,NA
155676219001,1556762190,30000,NA,NA,NA,NA,NA,NA
155676221001,1556762210,NA,NA,NA,NA,NA,NA,NA
155676221002,1556762210,NA,NA,NA,NA,NA,NA,NA
155676220001,1556762200,NA,NA,NA,NA,NA,NA,NA
155676208002,1556762080,NA,NA,NA,NA,NA,NA,NA
155676209001,1556762090,NA,NA,NA,NA,NA,NA,NA
155676209002,1556762090,NA,NA,NA,NA,NA,NA,NA
155676218002,1556762180,10000,NA,NA,NA,NA,NA,NA
155676218001,1556762180,NA,NA,NA,NA,NA,NA,NA
155676204002,1556762040,NA,NA,NA,NA,NA,NA,NA
155676204001,1556762040,NA,NA,NA,NA,NA,NA,NA
155676210001,1556762100,NA,NA,NA,NA,NA,NA,NA
155676210002,1556762100,NA,NA,NA,NA,NA,NA,NA
155676207001,1556762070,NA,NA,NA,NA,NA,NA,NA
155676207002,1556762070,NA,NA,NA,NA,NA,NA,NA
155676203002,1556762030,NA,NA,NA,NA,NA,NA,NA
155676203003,1556762030,NA,NA,NA,NA,NA,NA,NA
155676214001,1556762140,NA,NA,NA,NA,NA,NA,NA
155676212001,1556762120,NA,NA,NA,NA,NA,NA,NA
155676212002,1556762120,NA,NA,NA,NA,NA,NA,NA
155676201001,1556762010,NA,NA,NA,NA,NA,NA,NA
155676335002,1556763350,NA,NA,NA,NA,NA,NA,NA
155676335001,1556763350,50000,NA,NA,NA,NA,NA,NA
155676321002,1556763210,20000,NA,NA,NA,NA,NA,NA
155676321001,1556763210,40000,NA,NA,NA,NA,NA,NA
155676320001,1556763200,NA,NA,NA,NA,NA,NA,NA
155676319001,1556763190,NA,3,NA,NA,NA,NA,NA
155676316001,1556763160,9000,NA,NA,NA,NA,NA,NA
155676316002,1556763160,NA,NA,NA,NA,NA,NA,NA
155676327002,1556763270,10000,NA,NA,NA,NA,NA,NA
155676327001,1556763270,10000,NA,NA,NA,NA,NA,NA
155676329001,1556763290,NA,3,NA,NA,1,3,5
155676305001,1556763050,14400,NA,NA,NA,NA,NA,NA
155676305002,1556763050,NA,NA,NA,NA,NA,NA,NA
155676303002,1556763030,NA,NA,NA,NA,NA,NA,NA
155676303001,1556763030,12000,NA,NA,6,NA,NA,NA
155676322001,1556763220,22400,NA,NA,NA,NA,NA,NA
155676322002,1556763220,38400,NA,NA,NA,NA,NA,NA
155676315001,1556763150,NA,NA,NA,NA,NA,NA,NA
155676331001,1556763310,NA,3,NA,NA,1,3,5
155676336002,1556763360,NA,NA,NA,NA,NA,NA,NA
155676336001,1556763360,NA,NA,NA,NA,NA,NA,NA
155676302001,1556763020,NA,NA,NA,NA,NA,NA,NA
155676302002,1556763020,NA,NA,NA,NA,NA,NA,NA
155676308001,1556763080,NA,NA,NA,NA,NA,NA,NA
155676309001,1556763090,NA,NA,NA,NA,NA,NA,NA
155676309002,1556763090,NA,NA,NA,NA,NA,NA,NA
155676318002,1556763180,NA,NA,NA,NA,NA,NA,NA
155676310001,1556763100,NA,NA,NA,NA,NA,NA,NA
155676310002,1556763100,NA,NA,NA,NA,NA,NA,NA
155676326001,1556763260,10000,NA,NA,NA,NA,NA,NA
155676326002,1556763260,NA,NA,NA,NA,NA,NA,NA
155676338002,1556763380,NA,NA,NA,NA,NA,NA,NA
155676338001,1556763380,NA,NA,NA,NA,NA,NA,NA
155676328001,1556763280,NA,3,NA,NA,NA,NA,NA
155676334001,1556763340,NA,NA,NA,NA,NA,NA,NA
155676337001,1556763370,24000,NA,NA,NA,NA,NA,NA
155676311001,1556763110,NA,NA,NA,NA,NA,NA,NA
155676314001,1556763140,50000,NA,NA,NA,NA,NA,NA
155676314002,1556763140,NA,NA,NA,NA,NA,NA,NA
155676306001,1556763060,NA,NA,NA,NA,NA,NA,NA
155676307002,1556763070,NA,NA,NA,NA,NA,NA,NA
155676332001,1556763320,NA,NA,NA,NA,NA,NA,NA
155676332002,1556763320,NA,NA,NA,NA,NA,NA,NA
155676304001,1556763040,NA,NA,NA,NA,NA,NA,NA
153859216002,1538592160,NA,NA,NA,NA,NA,NA,NA
153859216001,1538592160,3500,NA,NA,NA,NA,NA,NA
153859204002,1538592040,NA,NA,NA,NA,NA,NA,NA
153859204001,1538592040,NA,NA,NA,NA,NA,NA,NA
153859208001,1538592080,50000,NA,NA,NA,NA,NA,NA
153859208002,1538592080,NA,NA,NA,NA,NA,NA,NA
153859207001,1538592070,NA,NA,NA,NA,NA,NA,NA
153859207002,1538592070,NA,NA,NA,NA,NA,NA,NA
153859205001,1538592050,NA,NA,NA,NA,NA,NA,NA
153859205002,1538592050,NA,NA,NA,NA,NA,NA,NA
153859220002,1538592200,NA,NA,NA,NA,NA,NA,NA
153859220001,1538592200,NA,NA,NA,NA,NA,NA,NA
153859209002,1538592090,NA,NA,NA,NA,NA,NA,NA
153859209001,1538592090,NA,NA,NA,NA,NA,NA,NA
153859224001,1538592240,NA,NA,NA,NA,NA,NA,NA
153859201002,1538592010,NA,NA,NA,NA,NA,NA,NA
153859214001,1538592140,NA,NA,NA,NA,NA,NA,NA
153859214002,1538592140,NA,NA,NA,NA,NA,NA,NA
153859213001,1538592130,NA,NA,NA,NA,NA,NA,NA
153859217001,1538592170,NA,NA,NA,NA,NA,NA,NA
153859211001,1538592110,NA,NA,NA,NA,NA,NA,NA
153859211002,1538592110,NA,NA,NA,NA,NA,NA,NA
153859227001,1538592270,NA,NA,NA,NA,NA,NA,NA
153859227002,1538592270,NA,NA,NA,NA,NA,NA,NA
153859202002,1538592020,NA,NA,NA,NA,NA,NA,NA
153859202001,1538592020,3000,NA,NA,NA,NA,NA,NA
153859219002,1538592190,25000,NA,NA,NA,NA,NA,NA
153859219001,1538592190,24000,NA,NA,NA,NA,NA,NA
153859223001,1538592230,10000,NA,NA,NA,NA,NA,NA
153859222002,1538592220,NA,NA,NA,NA,NA,NA,NA
153859222001,1538592220,NA,NA,NA,NA,NA,NA,NA
153859221002,1538592210,NA,NA,NA,NA,NA,NA,NA
153859221001,1538592210,NA,NA,NA,NA,NA,NA,NA
153859218002,1538592180,NA,NA,NA,NA,NA,NA,NA
153859218001,1538592180,NA,NA,NA,NA,NA,NA,NA
153859225002,1538592250,500,NA,NA,NA,NA,NA,NA
153859225001,1538592250,NA,NA,NA,NA,NA,NA,NA
153859215001,1538592150,10000,NA,NA,NA,NA,NA,NA
153859215002,1538592150,NA,NA,NA,NA,NA,NA,NA
153859206001,1538592060,NA,NA,NA,NA,NA,NA,NA
153859206002,1538592060,NA,NA,NA,NA,NA,NA,NA
153859210001,1538592100,6000,NA,NA,NA,NA,NA,NA
153859212001,1538592120,NA,NA,NA,NA,NA,NA,NA
153859125001,1538591250,24000,NA,5,NA,NA,NA,NA
153859125002,1538591250,NA,NA,NA,NA,NA,NA,NA
153859121001,1538591210,NA,NA,NA,NA,NA,NA,NA
153859121002,1538591210,NA,NA,NA,NA,NA,NA,NA
153859122002,1538591220,600,NA,NA,NA,NA,NA,NA
153859113001,1538591130,20000,NA,NA,NA,NA,NA,NA
153859113002,1538591130,NA,NA,NA,NA,NA,NA,NA
153859128001,1538591280,150000,NA,NA,NA,NA,NA,NA
153859128002,1538591280,NA,NA,NA,NA,NA,NA,NA
153859107001,1538591070,40000,NA,NA,NA,NA,NA,NA
153859107002,1538591070,NA,NA,NA,NA,NA,NA,NA
153859116001,1538591160,15000,NA,NA,NA,NA,NA,NA
153859116002,1538591160,NA,NA,NA,NA,NA,NA,NA
153859130001,1538591300,NA,NA,NA,NA,NA,NA,NA
153859130002,1538591300,3500,NA,NA,NA,NA,NA,NA
153859115001,1538591150,27500,NA,NA,NA,NA,NA,NA
153859115002,1538591150,NA,NA,NA,NA,NA,NA,NA
153859105002,1538591050,NA,NA,NA,NA,NA,NA,NA
153859105001,1538591050,NA,NA,NA,NA,NA,NA,NA
153859118001,1538591180,36000,NA,NA,NA,NA,NA,NA
153859118002,1538591180,30000,NA,NA,NA,NA,NA,NA
153859106001,1538591060,20000,NA,NA,NA,NA,NA,NA
153859106002,1538591060,NA,NA,NA,NA,NA,NA,NA
153859103001,1538591030,NA,NA,NA,NA,NA,NA,NA
153859103002,1538591030,10000,NA,NA,NA,NA,NA,NA
153859123001,1538591230,18000,NA,NA,NA,NA,NA,NA
153859123002,1538591230,2400,NA,NA,NA,NA,NA,NA
153859120001,1538591200,10000,NA,NA,NA,NA,NA,NA
153859129001,1538591290,NA,NA,NA,NA,NA,NA,NA
153859101002,1538591010,15000,NA,NA,NA,NA,NA,NA
153859101001,1538591010,15000,NA,NA,NA,NA,NA,NA
153859131001,1538591310,20000,NA,NA,NA,NA,NA,NA
153859131002,1538591310,NA,NA,NA,NA,NA,NA,NA
153859111001,1538591110,NA,NA,NA,NA,NA,NA,NA
153859111002,1538591110,NA,NA,NA,NA,NA,NA,NA
153859119001,1538591190,NA,NA,NA,NA,NA,NA,NA
153859112002,1538591120,NA,NA,NA,NA,NA,NA,NA
153859112001,1538591120,NA,NA,NA,NA,NA,NA,NA
153859126001,1538591260,NA,NA,NA,NA,NA,NA,NA
153859132001,1538591320,1500,NA,NA,NA,NA,NA,NA
153859127002,1538591270,40000,NA,NA,NA,NA,NA,NA
153859127001,1538591270,1200,NA,NA,NA,NA,NA,NA
153859124001,1538591240,25200,NA,NA,NA,NA,NA,NA
153859124002,1538591240,NA,NA,NA,NA,NA,NA,NA
153859114002,1538591140,12000,NA,NA,NA,NA,NA,NA
153859114001,1538591140,NA,NA,NA,NA,NA,NA,NA
153859104001,1538591040,3000,NA,NA,NA,NA,NA,NA
153859110001,1538591100,NA,NA,NA,NA,NA,NA,NA
153859309001,1538593090,NA,NA,NA,NA,NA,NA,NA
153859309002,1538593090,100,NA,NA,NA,NA,NA,NA
153859321001,1538593210,NA,NA,NA,NA,NA,NA,NA
153859308001,1538593080,17000,NA,NA,NA,NA,NA,NA
153859308002,1538593080,NA,NA,NA,NA,NA,NA,NA
153859307001,1538593070,NA,NA,NA,NA,NA,NA,NA
153859307002,1538593070,NA,NA,NA,NA,NA,NA,NA
153859306002,1538593060,NA,NA,NA,NA,NA,NA,NA
153859306001,1538593060,20000,NA,NA,NA,NA,NA,NA
153859314001,1538593140,NA,NA,NA,NA,NA,NA,NA
153859314002,1538593140,NA,NA,NA,NA,NA,NA,NA
153859312001,1538593120,NA,NA,NA,NA,NA,NA,NA
153859311002,1538593110,NA,NA,NA,NA,NA,NA,NA
153859311003,1538593110,NA,NA,NA,NA,NA,NA,NA
153859301002,1538593010,500,NA,NA,NA,NA,NA,NA
153859301001,1538593010,3000,NA,NA,NA,NA,NA,NA
153859304001,1538593040,NA,NA,NA,NA,NA,NA,NA
153859320002,1538593200,NA,NA,NA,NA,NA,NA,NA
153859320001,1538593200,NA,NA,NA,NA,NA,NA,NA
153859315001,1538593150,33000,NA,NA,NA,NA,NA,NA
153859315002,1538593150,NA,NA,NA,NA,NA,NA,NA
153859317001,1538593170,NA,NA,NA,NA,NA,NA,NA
153859317002,1538593170,NA,NA,NA,NA,NA,NA,NA
153859316001,1538593160,20000,NA,NA,NA,NA,NA,NA
153859316002,1538593160,NA,NA,NA,NA,NA,NA,NA
153859318002,1538593180,NA,NA,NA,NA,NA,NA,NA
153859318001,1538593180,NA,NA,NA,NA,NA,NA,NA
153859305001,1538593050,24000,NA,NA,NA,NA,NA,NA
153859305002,1538593050,24000,NA,NA,NA,NA,NA,NA
153859313001,1538593130,NA,NA,NA,NA,NA,NA,NA
153859310002,1538593100,25000,NA,NA,NA,NA,NA,NA
153859310001,1538593100,20000,NA,NA,NA,NA,NA,NA
244056118002,2440561180,NA,NA,NA,NA,NA,NA,NA
244056118001,2440561180,NA,NA,NA,NA,NA,NA,NA
244056117001,2440561170,NA,NA,NA,NA,NA,NA,NA
244056117002,2440561170,12000,NA,NA,NA,NA,NA,NA
244056125002,2440561250,NA,NA,NA,NA,NA,NA,NA
244056125001,2440561250,NA,NA,NA,NA,NA,NA,NA
244056123002,2440561230,NA,NA,NA,NA,NA,NA,NA
244056123001,2440561230,15000,NA,NA,NA,NA,NA,NA
244056104002,2440561040,NA,NA,NA,NA,NA,NA,NA
244056104001,2440561040,NA,NA,NA,NA,NA,NA,NA
244056109001,2440561090,NA,NA,NA,NA,NA,NA,NA
244056109002,2440561090,NA,NA,NA,NA,NA,NA,NA
244056112001,2440561120,NA,NA,NA,NA,NA,NA,NA
244056102002,2440561020,NA,3,NA,NA,NA,NA,NA
244056102001,2440561020,NA,NA,NA,NA,NA,NA,NA
244056101002,2440561010,NA,NA,NA,NA,NA,NA,NA
244056101003,2440561010,NA,NA,NA,NA,NA,NA,NA
244056113001,2440561130,NA,NA,NA,NA,NA,NA,NA
244056111002,2440561110,19200,NA,5,NA,NA,NA,NA
244056114001,2440561140,NA,NA,NA,NA,NA,NA,NA
244056106001,2440561060,NA,NA,NA,NA,NA,NA,NA
244056122002,2440561220,NA,NA,NA,NA,NA,NA,NA
244056122001,2440561220,NA,NA,NA,NA,NA,NA,NA
244056115001,2440561150,NA,NA,NA,NA,NA,NA,NA
244056107002,2440561070,NA,NA,5,NA,NA,NA,NA
244056107001,2440561070,10000,NA,NA,NA,NA,NA,NA
244056124002,2440561240,NA,NA,NA,NA,NA,NA,NA
244056124001,2440561240,NA,NA,5,NA,NA,NA,NA
244056207001,2440562070,NA,NA,NA,NA,NA,NA,NA
244056207002,2440562070,NA,NA,NA,NA,NA,NA,NA
244056214002,2440562140,21200,NA,NA,NA,NA,NA,NA
244056213002,2440562130,50000,NA,NA,NA,NA,NA,NA
244056213001,2440562130,NA,NA,NA,NA,NA,NA,NA
244056209001,2440562090,NA,3,NA,NA,NA,NA,NA
244056209002,2440562090,NA,NA,NA,NA,NA,NA,NA
244056203001,2440562030,NA,3,NA,NA,NA,NA,NA
244056220002,2440562200,NA,NA,NA,NA,NA,NA,NA
244056218001,2440562180,NA,NA,NA,NA,NA,NA,NA
244056218002,2440562180,18000,NA,NA,NA,NA,NA,NA
244056212001,2440562120,NA,NA,NA,NA,NA,NA,NA
244056212002,2440562120,NA,NA,NA,NA,NA,NA,NA
244056206002,2440562060,18000,NA,NA,NA,NA,NA,NA
244056206003,2440562060,3000,NA,NA,NA,NA,NA,NA
244056221001,2440562210,NA,NA,NA,NA,NA,NA,NA
244056227001,2440562270,55000,NA,NA,NA,NA,NA,NA
244056227002,2440562270,24000,NA,NA,NA,NA,NA,NA
244056225002,2440562250,30000,NA,NA,NA,NA,NA,NA
244056226002,2440562260,NA,NA,NA,NA,NA,NA,NA
244056226001,2440562260,NA,NA,NA,NA,NA,NA,NA
244056215002,2440562150,14400,NA,NA,NA,NA,NA,NA
244056215001,2440562150,24000,NA,NA,NA,NA,NA,NA
244056204001,2440562040,13000,NA,NA,NA,NA,NA,NA
244056223002,2440562230,37200,NA,NA,NA,NA,NA,NA
244056223001,2440562230,20000,NA,NA,NA,NA,NA,NA
244056201001,2440562010,NA,NA,NA,NA,NA,NA,NA
244056219001,2440562190,NA,NA,NA,NA,NA,NA,NA
244056202002,2440562020,18000,NA,NA,NA,NA,NA,NA
244056202001,2440562020,NA,NA,NA,NA,NA,NA,NA
244056210002,2440562100,NA,NA,NA,NA,NA,NA,NA
244056210001,2440562100,NA,NA,NA,NA,NA,NA,NA
244056306002,2440563060,NA,NA,NA,NA,NA,NA,NA
244056306001,2440563060,NA,NA,NA,NA,NA,NA,NA
244056311002,2440563110,NA,NA,NA,NA,NA,NA,NA
244056311001,2440563110,NA,NA,NA,NA,NA,NA,NA
244056310001,2440563100,NA,3,NA,NA,NA,NA,NA
244056319001,2440563190,NA,NA,NA,NA,NA,NA,NA
244056319002,2440563190,37000,NA,NA,NA,NA,NA,NA
244056323001,2440563230,NA,NA,NA,NA,NA,NA,NA
244056323002,2440563230,NA,NA,NA,NA,NA,NA,NA
244056301001,2440563010,30000,NA,NA,NA,NA,NA,NA
244056301002,2440563010,20000,NA,NA,NA,NA,NA,NA
244056316002,2440563160,NA,NA,NA,NA,NA,NA,NA
244056316001,2440563160,NA,NA,NA,NA,NA,NA,NA
244056318001,2440563180,NA,NA,NA,NA,NA,NA,NA
